iteration,sigma_c_low_ai,sigma_c_medium_ai,sigma_c_high_ai,sigma_f_low_verify,sigma_f_base_verify,sigma_f_high_verify,candidate_br_low,candidate_br_medium,candidate_br_high,firm_br
24,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.9285714285714286,0.03571428571428571,0.03571428571428571,0,0,0,LowVerify
25,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.9310344827586207,0.034482758620689655,0.034482758620689655,0,0,0,LowVerify
26,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.9333333333333333,0.03333333333333333,0.03333333333333333,0,0,0,LowVerify
27,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9354838709677419,0.03225806451612903,0.03225806451612903,0,0,0,LowVerify
28,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.9375,0.03125,0.03125,0,0,0,LowVerify
29,0.03125,0.03125,0.03125,0.9393939393939394,0.030303030303030304,0.030303030303030304,0,0,0,LowVerify
30,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.9411764705882353,0.029411764705882353,0.029411764705882353,0,0,0,LowVerify
31,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.9428571428571428,0.02857142857142857,0.02857142857142857,0,0,0,LowVerify
32,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.9444444444444444,0.027777777777777776,0.027777777777777776,0,0,0,LowVerify
33,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.9459459459459459,0.02702702702702703,0.02702702702702703,0,0,0,LowVerify
34,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.9473684210526315,0.02631578947368421,0.02631578947368421,0,0,0,LowVerify
35,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.9487179487179487,0.02564102564102564,0.02564102564102564,0,0,0,LowVerify
36,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.95,0.025,0.025,0,0,0,LowVerify
37,0.025,0.025,0.025,0.9512195121951219,0.024390243902439025,0.024390243902439025,0,0,0,LowVerify
38,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.9523809523809523,0.023809523809523808,0.023809523809523808,0,0,0,LowVerify
39,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.9534883720930233,0.023255813953488372,0.023255813953488372,0,0,0,LowVerify
40,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.9545454545454546,0.022727272727272728,0.022727272727272728,0,0,0,LowVerify
41,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.9555555555555556,0.022222222222222223,0.022222222222222223,0,0,0,LowVerify
42,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.9565217391304348,0.021739130434782608,0.021739130434782608,0,0,0,LowVerify
43,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.9574468085106383,0.02127659574468085,0.02127659574468085,0,0,0,LowVerify
44,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.9583333333333334,0.020833333333333332,0.020833333333333332,0,0,0,LowVerify
45,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.9591836734693877,0.02040816326530612,0.02040816326530612,0,0,0,LowVerify
46,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.96,0.02,0.02,0,0,0,LowVerify
47,0.02,0.02,0.02,0.9607843137254902,0.0196078431372549,0.0196078431372549,0,0,0,LowVerify
48,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.9615384615384616,0.019230769230769232,0.019230769230769232,0,0,0,LowVerify
49,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.9622641509433962,0.018867924528301886,0.018867924528301886,0,0,0,LowVerify
50,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.9629629629629629,0.018518518518518517,0.018518518518518517,0,0,0,LowVerify
51,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.9636363636363636,0.01818181818181818,0.01818181818181818,0,0,0,LowVerify
52,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.9642857142857143,0.017857142857142856,0.017857142857142856,0,0,0,LowVerify
53,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.9649122807017544,0.017543859649122806,0.017543859649122806,0,0,0,LowVerify
54,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.9655172413793104,0.017241379310344827,0.017241379310344827,0,0,0,LowVerify
55,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.9661016949152542,0.01694915254237288,0.01694915254237288,0,0,0,LowVerify
56,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.9666666666666667,0.016666666666666666,0.016666666666666666,0,0,0,LowVerify
57,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9672131147540983,0.01639344262295082,0.01639344262295082,0,0,0,LowVerify
58,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.967741935483871,0.016129032258064516,0.016129032258064516,0,0,0,LowVerify
59,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.9682539682539683,0.015873015873015872,0.015873015873015872,0,0,0,LowVerify
60,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.96875,0.015625,0.015625,0,0,0,LowVerify
61,0.015625,0.015625,0.015625,0.9692307692307692,0.015384615384615385,0.015384615384615385,0,0,0,LowVerify
62,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.9696969696969697,0.015151515151515152,0.015151515151515152,0,0,0,LowVerify
63,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.9701492537313433,0.014925373134328358,0.014925373134328358,0,0,0,LowVerify
64,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9705882352941176,0.014705882352941176,0.014705882352941176,0,0,0,LowVerify
65,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.9710144927536232,0.014492753623188406,0.014492753623188406,0,0,0,LowVerify
66,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.9714285714285714,0.014285714285714285,0.014285714285714285,0,0,0,LowVerify
67,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.971830985915493,0.014084507042253521,0.014084507042253521,0,0,0,LowVerify
68,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.9722222222222222,0.013888888888888888,0.013888888888888888,0,0,0,LowVerify
69,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.9726027397260274,0.0136986301369863,0.0136986301369863,0,0,0,LowVerify
70,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.972972972972973,0.013513513513513514,0.013513513513513514,0,0,0,LowVerify
71,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.9733333333333334,0.013333333333333334,0.013333333333333334,0,0,0,LowVerify
72,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.9736842105263158,0.013157894736842105,0.013157894736842105,0,0,0,LowVerify
73,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.974025974025974,0.012987012987012988,0.012987012987012988,0,0,0,LowVerify
74,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.9743589743589743,0.01282051282051282,0.01282051282051282,0,0,0,LowVerify
75,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.9746835443037974,0.012658227848101266,0.012658227848101266,0,0,0,LowVerify
76,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.975,0.0125,0.0125,0,0,0,LowVerify
77,0.0125,0.0125,0.0125,0.9753086419753086,0.012345679012345678,0.012345679012345678,0,0,0,LowVerify
78,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.975609756097561,0.012195121951219513,0.012195121951219513,0,0,0,LowVerify
79,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.9759036144578314,0.012048192771084338,0.012048192771084338,0,0,0,LowVerify
80,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.9761904761904762,0.011904761904761904,0.011904761904761904,0,0,0,LowVerify
81,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.9764705882352941,0.011764705882352941,0.011764705882352941,0,0,0,LowVerify
82,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.9767441860465116,0.011627906976744186,0.011627906976744186,0,0,0,LowVerify
83,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.9770114942528736,0.011494252873563218,0.011494252873563218,0,0,0,LowVerify
84,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.9772727272727273,0.011363636363636364,0.011363636363636364,0,0,0,LowVerify
85,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.9775280898876404,0.011235955056179775,0.011235955056179775,0,0,0,LowVerify
86,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.9777777777777777,0.011111111111111112,0.011111111111111112,0,0,0,LowVerify
87,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.978021978021978,0.01098901098901099,0.01098901098901099,0,0,0,LowVerify
88,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.9782608695652174,0.010869565217391304,0.010869565217391304,0,0,0,LowVerify
89,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.978494623655914,0.010752688172043012,0.010752688172043012,0,0,0,LowVerify
90,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.9787234042553191,0.010638297872340425,0.010638297872340425,0,0,0,LowVerify
91,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.9789473684210527,0.010526315789473684,0.010526315789473684,0,0,0,LowVerify
92,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.9791666666666666,0.010416666666666666,0.010416666666666666,0,0,0,LowVerify
93,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.979381443298969,0.010309278350515464,0.010309278350515464,0,0,0,LowVerify
94,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.9795918367346939,0.01020408163265306,0.01020408163265306,0,0,0,LowVerify
95,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.9797979797979798,0.010101010101010102,0.010101010101010102,0,0,0,LowVerify
96,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.98,0.01,0.01,0,0,0,LowVerify
97,0.01,0.01,0.01,0.9801980198019802,0.009900990099009901,0.009900990099009901,0,0,0,LowVerify
98,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.9803921568627451,0.00980392156862745,0.00980392156862745,0,0,0,LowVerify
99,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.9805825242718447,0.009708737864077669,0.009708737864077669,0,0,0,LowVerify
100,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.9807692307692307,0.009615384615384616,0.009615384615384616,0,0,0,LowVerify
101,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.9809523809523809,0.009523809523809525,0.009523809523809525,0,0,0,LowVerify
102,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.9811320754716981,0.009433962264150943,0.009433962264150943,0,0,0,LowVerify
103,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.9813084112149533,0.009345794392523364,0.009345794392523364,0,0,0,LowVerify
104,0.009345794392523364,0.009345794392523364,0.009345794392523364,0.9814814814814815,0.009259259259259259,0.009259259259259259,0,0,0,LowVerify
105,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.981651376146789,0.009174311926605505,0.009174311926605505,0,0,0,LowVerify
106,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.9818181818181818,0.00909090909090909,0.00909090909090909,0,0,0,LowVerify
107,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.9819819819819819,0.009009009009009009,0.009009009009009009,0,0,0,LowVerify
108,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.9821428571428571,0.008928571428571428,0.008928571428571428,0,0,0,LowVerify
109,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.9823008849557522,0.008849557522123894,0.008849557522123894,0,0,0,LowVerify
110,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.9824561403508771,0.008771929824561403,0.008771929824561403,0,0,0,LowVerify
111,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.9826086956521739,0.008695652173913044,0.008695652173913044,0,0,0,LowVerify
112,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.9827586206896551,0.008620689655172414,0.008620689655172414,0,0,0,LowVerify
113,0.008620689655172414,0.008620689655172414,0.008620689655172414,0.9829059829059829,0.008547008547008548,0.008547008547008548,0,0,0,LowVerify
114,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.9830508474576272,0.00847457627118644,0.00847457627118644,0,0,0,LowVerify
115,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.9831932773109243,0.008403361344537815,0.008403361344537815,0,0,0,LowVerify
116,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.9833333333333333,0.008333333333333333,0.008333333333333333,0,0,0,LowVerify
117,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.9834710743801653,0.008264462809917356,0.008264462809917356,0,0,0,LowVerify
118,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.9836065573770492,0.00819672131147541,0.00819672131147541,0,0,0,LowVerify
119,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.983739837398374,0.008130081300813009,0.008130081300813009,0,0,0,LowVerify
120,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.9838709677419355,0.008064516129032258,0.008064516129032258,0,0,0,LowVerify
121,0.008064516129032258,0.008064516129032258,0.008064516129032258,0.984,0.008,0.008,0,0,0,LowVerify
122,0.008,0.008,0.008,0.9841269841269841,0.007936507936507936,0.007936507936507936,0,0,0,LowVerify
123,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.984251968503937,0.007874015748031496,0.007874015748031496,0,0,0,LowVerify
124,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.984375,0.0078125,0.0078125,0,0,0,LowVerify
125,0.0078125,0.0078125,0.0078125,0.9844961240310077,0.007751937984496124,0.007751937984496124,0,0,0,LowVerify
126,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.9846153846153847,0.007692307692307693,0.007692307692307693,0,0,0,LowVerify
127,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.9847328244274809,0.007633587786259542,0.007633587786259542,0,0,0,LowVerify
128,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.9848484848484849,0.007575757575757576,0.007575757575757576,0,0,0,LowVerify
129,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.9849624060150376,0.007518796992481203,0.007518796992481203,0,0,0,LowVerify
130,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.9850746268656716,0.007462686567164179,0.007462686567164179,0,0,0,LowVerify
131,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.9851851851851852,0.007407407407407408,0.007407407407407408,0,0,0,LowVerify
132,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.9852941176470589,0.007352941176470588,0.007352941176470588,0,0,0,LowVerify
133,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.9854014598540146,0.0072992700729927005,0.0072992700729927005,0,0,0,LowVerify
134,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.9855072463768116,0.007246376811594203,0.007246376811594203,0,0,0,LowVerify
135,0.007246376811594203,0.007246376811594203,0.007246376811594203,0.9856115107913669,0.007194244604316547,0.007194244604316547,0,0,0,LowVerify
136,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.9857142857142858,0.007142857142857143,0.007142857142857143,0,0,0,LowVerify
137,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.9858156028368794,0.0070921985815602835,0.0070921985815602835,0,0,0,LowVerify
138,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.9859154929577465,0.007042253521126761,0.007042253521126761,0,0,0,LowVerify
139,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.986013986013986,0.006993006993006993,0.006993006993006993,0,0,0,LowVerify
140,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.9861111111111112,0.006944444444444444,0.006944444444444444,0,0,0,LowVerify
141,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.9862068965517241,0.006896551724137931,0.006896551724137931,0,0,0,LowVerify
142,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.9863013698630136,0.00684931506849315,0.00684931506849315,0,0,0,LowVerify
143,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.9863945578231292,0.006802721088435374,0.006802721088435374,0,0,0,LowVerify
144,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.9864864864864865,0.006756756756756757,0.006756756756756757,0,0,0,LowVerify
145,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.9865771812080537,0.006711409395973154,0.006711409395973154,0,0,0,LowVerify
146,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.9866666666666667,0.006666666666666667,0.006666666666666667,0,0,0,LowVerify
147,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.9867549668874173,0.006622516556291391,0.006622516556291391,0,0,0,LowVerify
148,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.9868421052631579,0.006578947368421052,0.006578947368421052,0,0,0,LowVerify
149,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.9869281045751634,0.006535947712418301,0.006535947712418301,0,0,0,LowVerify
150,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.987012987012987,0.006493506493506494,0.006493506493506494,0,0,0,LowVerify
151,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.9870967741935484,0.0064516129032258064,0.0064516129032258064,0,0,0,LowVerify
152,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.9871794871794872,0.00641025641025641,0.00641025641025641,0,0,0,LowVerify
153,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.9872611464968153,0.006369426751592357,0.006369426751592357,0,0,0,LowVerify
154,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.9873417721518988,0.006329113924050633,0.006329113924050633,0,0,0,LowVerify
155,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.9874213836477987,0.006289308176100629,0.006289308176100629,0,0,0,LowVerify
156,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.9875,0.00625,0.00625,0,0,0,LowVerify
157,0.00625,0.00625,0.00625,0.9875776397515528,0.006211180124223602,0.006211180124223602,0,0,0,LowVerify
158,0.006211180124223602,0.006211180124223602,0.006211180124223602,0.9876543209876543,0.006172839506172839,0.006172839506172839,0,0,0,LowVerify
159,0.006172839506172839,0.006172839506172839,0.006172839506172839,0.9877300613496932,0.006134969325153374,0.006134969325153374,0,0,0,LowVerify
160,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.9878048780487805,0.006097560975609756,0.006097560975609756,0,0,0,LowVerify
161,0.006097560975609756,0.006097560975609756,0.006097560975609756,0.9878787878787879,0.006060606060606061,0.006060606060606061,0,0,0,LowVerify
162,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.9879518072289156,0.006024096385542169,0.006024096385542169,0,0,0,LowVerify
163,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.9880239520958084,0.005988023952095809,0.005988023952095809,0,0,0,LowVerify
164,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.9880952380952381,0.005952380952380952,0.005952380952380952,0,0,0,LowVerify
165,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.9881656804733728,0.005917159763313609,0.005917159763313609,0,0,0,LowVerify
166,0.005917159763313609,0.005917159763313609,0.005917159763313609,0.9882352941176471,0.0058823529411764705,0.0058823529411764705,0,0,0,LowVerify
167,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.9883040935672515,0.005847953216374269,0.005847953216374269,0,0,0,LowVerify
168,0.005847953216374269,0.005847953216374269,0.005847953216374269,0.9883720930232558,0.005813953488372093,0.005813953488372093,0,0,0,LowVerify
169,0.005813953488372093,0.005813953488372093,0.005813953488372093,0.9884393063583815,0.005780346820809248,0.005780346820809248,0,0,0,LowVerify
170,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.9885057471264368,0.005747126436781609,0.005747126436781609,0,0,0,LowVerify
171,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.9885714285714285,0.005714285714285714,0.005714285714285714,0,0,0,LowVerify
172,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.9886363636363636,0.005681818181818182,0.005681818181818182,0,0,0,LowVerify
173,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.9887005649717514,0.005649717514124294,0.005649717514124294,0,0,0,LowVerify
174,0.005649717514124294,0.005649717514124294,0.005649717514124294,0.9887640449438202,0.0056179775280898875,0.0056179775280898875,0,0,0,LowVerify
175,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.9888268156424581,0.00558659217877095,0.00558659217877095,0,0,0,LowVerify
176,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.9888888888888889,0.005555555555555556,0.005555555555555556,0,0,0,LowVerify
177,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.988950276243094,0.0055248618784530384,0.0055248618784530384,0,0,0,LowVerify
178,0.0055248618784530384,0.0055248618784530384,0.0055248618784530384,0.989010989010989,0.005494505494505495,0.005494505494505495,0,0,0,LowVerify
179,0.005494505494505495,0.005494505494505495,0.005494505494505495,0.9890710382513661,0.00546448087431694,0.00546448087431694,0,0,0,LowVerify
180,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.9891304347826086,0.005434782608695652,0.005434782608695652,0,0,0,LowVerify
181,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.9891891891891892,0.005405405405405406,0.005405405405405406,0,0,0,LowVerify
182,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.989247311827957,0.005376344086021506,0.005376344086021506,0,0,0,LowVerify
183,0.005376344086021506,0.005376344086021506,0.005376344086021506,0.9893048128342246,0.0053475935828877,0.0053475935828877,0,0,0,LowVerify
184,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.9893617021276596,0.005319148936170213,0.005319148936170213,0,0,0,LowVerify
185,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.9894179894179894,0.005291005291005291,0.005291005291005291,0,0,0,LowVerify
186,0.005291005291005291,0.005291005291005291,0.005291005291005291,0.9894736842105263,0.005263157894736842,0.005263157894736842,0,0,0,LowVerify
187,0.005263157894736842,0.005263157894736842,0.005263157894736842,0.9895287958115183,0.005235602094240838,0.005235602094240838,0,0,0,LowVerify
188,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.9895833333333334,0.005208333333333333,0.005208333333333333,0,0,0,LowVerify
189,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.9896373056994818,0.0051813471502590676,0.0051813471502590676,0,0,0,LowVerify
190,0.0051813471502590676,0.0051813471502590676,0.0051813471502590676,0.9896907216494846,0.005154639175257732,0.005154639175257732,0,0,0,LowVerify
191,0.005154639175257732,0.005154639175257732,0.005154639175257732,0.9897435897435898,0.005128205128205128,0.005128205128205128,0,0,0,LowVerify
192,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.9897959183673469,0.00510204081632653,0.00510204081632653,0,0,0,LowVerify
193,0.00510204081632653,0.00510204081632653,0.00510204081632653,0.9898477157360406,0.005076142131979695,0.005076142131979695,0,0,0,LowVerify
194,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.98989898989899,0.005050505050505051,0.005050505050505051,0,0,0,LowVerify
195,0.005050505050505051,0.005050505050505051,0.005050505050505051,0.9899497487437185,0.005025125628140704,0.005025125628140704,0,0,0,LowVerify
196,0.005025125628140704,0.005025125628140704,0.005025125628140704,0.99,0.005,0.005,0,0,0,LowVerify
197,0.005,0.005,0.005,0.9900497512437811,0.004975124378109453,0.004975124378109453,0,0,0,LowVerify
198,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.9900990099009901,0.0049504950495049506,0.0049504950495049506,0,0,0,LowVerify
199,0.0049504950495049506,0.0049504950495049506,0.0049504950495049506,0.9901477832512315,0.0049261083743842365,0.0049261083743842365,0,0,0,LowVerify
200,0.0049261083743842365,0.0049261083743842365,0.0049261083743842365,0.9901960784313726,0.004901960784313725,0.004901960784313725,0,0,0,LowVerify
201,0.004901960784313725,0.004901960784313725,0.004901960784313725,0.9902439024390244,0.004878048780487805,0.004878048780487805,0,0,0,LowVerify
202,0.004878048780487805,0.004878048780487805,0.004878048780487805,0.9902912621359223,0.0048543689320388345,0.0048543689320388345,0,0,0,LowVerify
203,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.9903381642512077,0.004830917874396135,0.004830917874396135,0,0,0,LowVerify
204,0.004830917874396135,0.004830917874396135,0.004830917874396135,0.9903846153846154,0.004807692307692308,0.004807692307692308,0,0,0,LowVerify
205,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.9904306220095693,0.004784688995215311,0.004784688995215311,0,0,0,LowVerify
206,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.9904761904761905,0.004761904761904762,0.004761904761904762,0,0,0,LowVerify
207,0.004761904761904762,0.004761904761904762,0.004761904761904762,0.990521327014218,0.004739336492890996,0.004739336492890996,0,0,0,LowVerify
208,0.004739336492890996,0.004739336492890996,0.004739336492890996,0.9905660377358491,0.0047169811320754715,0.0047169811320754715,0,0,0,LowVerify
