iteration,sigma_c_low_ai,sigma_c_medium_ai,sigma_c_high_ai,sigma_f_low_verify,sigma_f_base_verify,sigma_f_high_verify,candidate_br_low,candidate_br_medium,candidate_br_high,firm_br
40,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,1.0,0.0,0,0,0,BaseVerify
41,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.0,1.0,0.0,0,0,0,BaseVerify
42,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.0,1.0,0.0,0,0,0,BaseVerify
43,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,1.0,0.0,0,0,0,BaseVerify
44,0.0425531914893617,0.0425531914893617,0.02127659574468085,0.0,1.0,0.0,0,0,0,BaseVerify
45,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.0,1.0,0.0,0,0,0,BaseVerify
46,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.0,1.0,0.0,0,0,0,BaseVerify
47,0.04,0.04,0.02,0.0,1.0,0.0,0,0,0,BaseVerify
48,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0,1.0,0.0,0,0,0,BaseVerify
49,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.0,1.0,0.0,0,0,0,BaseVerify
50,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.0,1.0,0.0,0,0,0,BaseVerify
51,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.0,1.0,0.0,0,0,0,BaseVerify
52,0.03636363636363636,0.03636363636363636,0.01818181818181818,0.0,1.0,0.0,0,0,0,BaseVerify
53,0.03571428571428571,0.03571428571428571,0.017857142857142856,0.0,1.0,0.0,0,0,0,BaseVerify
54,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.0,1.0,0.0,0,0,0,BaseVerify
55,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.0,1.0,0.0,0,0,0,BaseVerify
56,0.03389830508474576,0.03389830508474576,0.01694915254237288,0.0,1.0,0.0,0,0,0,BaseVerify
57,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.0,1.0,0.0,0,0,0,BaseVerify
58,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.0,1.0,0.0,0,0,0,BaseVerify
59,0.03225806451612903,0.03225806451612903,0.016129032258064516,0.0,1.0,0.0,0,0,0,BaseVerify
60,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.0,1.0,0.0,0,0,0,BaseVerify
61,0.03125,0.03125,0.015625,0.0,1.0,0.0,0,0,0,BaseVerify
62,0.03076923076923077,0.03076923076923077,0.015384615384615385,0.0,1.0,0.0,0,0,0,BaseVerify
63,0.030303030303030304,0.030303030303030304,0.015151515151515152,0.0,1.0,0.0,0,0,0,BaseVerify
64,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.0,1.0,0.0,0,0,0,BaseVerify
65,0.029411764705882353,0.029411764705882353,0.014705882352941176,0.0,1.0,0.0,0,0,0,BaseVerify
66,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.0,1.0,0.0,0,0,0,BaseVerify
67,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.0,1.0,0.0,0,0,0,BaseVerify
68,0.028169014084507043,0.028169014084507043,0.014084507042253521,0.0,1.0,0.0,0,0,0,BaseVerify
69,0.027777777777777776,0.027777777777777776,0.013888888888888888,0.0,1.0,0.0,0,0,0,BaseVerify
70,0.0273972602739726,0.0273972602739726,0.0136986301369863,0.0,1.0,0.0,0,0,0,BaseVerify
71,0.02702702702702703,0.02702702702702703,0.013513513513513514,0.0,1.0,0.0,0,0,0,BaseVerify
72,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.0,1.0,0.0,0,0,0,BaseVerify
73,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.0,1.0,0.0,0,1,0,BaseVerify
74,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.0,1.0,0.0,0,0,0,BaseVerify
75,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.0,1.0,0.0,0,0,0,BaseVerify
76,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.0,1.0,0.0,0,0,0,BaseVerify
77,0.025,0.0375,0.0125,0.0,1.0,0.0,0,0,0,BaseVerify
78,0.024691358024691357,0.037037037037037035,0.012345679012345678,0.0,1.0,0.0,0,0,0,BaseVerify
79,0.036585365853658534,0.036585365853658534,0.012195121951219513,0.0,1.0,0.0,1,0,0,BaseVerify
80,0.03614457831325301,0.03614457831325301,0.012048192771084338,0.0,1.0,0.0,0,0,0,BaseVerify
81,0.03571428571428571,0.03571428571428571,0.011904761904761904,0.0,1.0,0.0,0,0,0,BaseVerify
82,0.03529411764705882,0.03529411764705882,0.011764705882352941,0.0,1.0,0.0,0,0,0,BaseVerify
83,0.03488372093023256,0.03488372093023256,0.011627906976744186,0.0,1.0,0.0,0,0,0,BaseVerify
84,0.034482758620689655,0.034482758620689655,0.011494252873563218,0.0,1.0,0.0,0,0,0,BaseVerify
85,0.03409090909090909,0.03409090909090909,0.011363636363636364,0.0,1.0,0.0,0,0,0,BaseVerify
86,0.033707865168539325,0.033707865168539325,0.011235955056179775,0.0,1.0,0.0,0,0,0,BaseVerify
87,0.03333333333333333,0.03333333333333333,0.011111111111111112,0.0,1.0,0.0,0,0,0,BaseVerify
88,0.03296703296703297,0.03296703296703297,0.01098901098901099,0.0,1.0,0.0,0,0,0,BaseVerify
89,0.03260869565217391,0.03260869565217391,0.010869565217391304,0.0,1.0,0.0,0,0,0,BaseVerify
90,0.03225806451612903,0.03225806451612903,0.010752688172043012,0.0,1.0,0.0,0,0,0,BaseVerify
91,0.031914893617021274,0.031914893617021274,0.010638297872340425,0.0,1.0,0.0,0,0,0,BaseVerify
92,0.031578947368421054,0.042105263157894736,0.010526315789473684,0.0,1.0,0.0,0,1,0,BaseVerify
93,0.03125,0.041666666666666664,0.010416666666666666,0.0,1.0,0.0,0,0,0,BaseVerify
94,0.030927835051546393,0.041237113402061855,0.010309278350515464,0.0,1.0,0.0,0,0,0,BaseVerify
95,0.030612244897959183,0.04081632653061224,0.01020408163265306,0.0,1.0,0.0,0,0,0,BaseVerify
96,0.030303030303030304,0.04040404040404041,0.010101010101010102,0.0,1.0,0.0,0,0,0,BaseVerify
97,0.03,0.04,0.01,0.0,1.0,0.0,0,0,0,BaseVerify
98,0.0297029702970297,0.039603960396039604,0.009900990099009901,0.0,1.0,0.0,0,0,0,BaseVerify
99,0.029411764705882353,0.0392156862745098,0.00980392156862745,0.0,1.0,0.0,0,0,0,BaseVerify
100,0.02912621359223301,0.038834951456310676,0.009708737864077669,0.0,1.0,0.0,0,0,0,BaseVerify
101,0.028846153846153848,0.038461538461538464,0.009615384615384616,0.0,1.0,0.0,0,0,0,BaseVerify
102,0.02857142857142857,0.0380952380952381,0.009523809523809525,0.0,1.0,0.0,0,0,0,BaseVerify
103,0.02830188679245283,0.03773584905660377,0.009433962264150943,0.0,1.0,0.0,0,0,0,BaseVerify
104,0.028037383177570093,0.037383177570093455,0.009345794392523364,0.0,1.0,0.0,0,0,0,BaseVerify
105,0.027777777777777776,0.037037037037037035,0.009259259259259259,0.0,1.0,0.0,0,0,0,BaseVerify
106,0.027522935779816515,0.03669724770642202,0.009174311926605505,0.0,1.0,0.0,0,0,0,BaseVerify
107,0.02727272727272727,0.03636363636363636,0.00909090909090909,0.0,1.0,0.0,0,0,0,BaseVerify
108,0.02702702702702703,0.036036036036036036,0.009009009009009009,0.0,1.0,0.0,0,0,0,BaseVerify
109,0.03571428571428571,0.03571428571428571,0.008928571428571428,0.0,1.0,0.0,1,0,0,BaseVerify
110,0.035398230088495575,0.035398230088495575,0.008849557522123894,0.0,1.0,0.0,0,0,0,BaseVerify
111,0.03508771929824561,0.03508771929824561,0.008771929824561403,0.0,1.0,0.0,0,0,0,BaseVerify
112,0.034782608695652174,0.034782608695652174,0.008695652173913044,0.0,1.0,0.0,0,0,0,BaseVerify
113,0.034482758620689655,0.034482758620689655,0.008620689655172414,0.0,1.0,0.0,0,0,0,BaseVerify
114,0.03418803418803419,0.03418803418803419,0.008547008547008548,0.0,1.0,0.0,0,0,0,BaseVerify
115,0.03389830508474576,0.03389830508474576,0.00847457627118644,0.0,1.0,0.0,0,0,0,BaseVerify
116,0.03361344537815126,0.03361344537815126,0.008403361344537815,0.0,1.0,0.0,0,0,0,BaseVerify
117,0.03333333333333333,0.03333333333333333,0.008333333333333333,0.0,1.0,0.0,0,0,0,BaseVerify
118,0.03305785123966942,0.03305785123966942,0.008264462809917356,0.0,1.0,0.0,0,0,0,BaseVerify
119,0.03278688524590164,0.03278688524590164,0.00819672131147541,0.0,1.0,0.0,0,0,0,BaseVerify
120,0.032520325203252036,0.032520325203252036,0.008130081300813009,0.0,1.0,0.0,0,0,0,BaseVerify
121,0.03225806451612903,0.03225806451612903,0.008064516129032258,0.0,1.0,0.0,0,0,0,BaseVerify
122,0.032,0.032,0.008,0.0,1.0,0.0,0,0,0,BaseVerify
123,0.031746031746031744,0.031746031746031744,0.007936507936507936,0.0,1.0,0.0,0,0,0,BaseVerify
124,0.031496062992125984,0.031496062992125984,0.007874015748031496,0.0,1.0,0.0,0,0,0,BaseVerify
125,0.03125,0.03125,0.0078125,0.0,1.0,0.0,0,0,0,BaseVerify
126,0.031007751937984496,0.031007751937984496,0.007751937984496124,0.0,1.0,0.0,0,0,0,BaseVerify
127,0.03076923076923077,0.03076923076923077,0.007692307692307693,0.0,1.0,0.0,0,0,0,BaseVerify
128,0.030534351145038167,0.030534351145038167,0.007633587786259542,0.0,1.0,0.0,0,0,0,BaseVerify
129,0.030303030303030304,0.030303030303030304,0.007575757575757576,0.0,1.0,0.0,0,0,0,BaseVerify
130,0.03007518796992481,0.03007518796992481,0.007518796992481203,0.0,1.0,0.0,0,0,0,BaseVerify
131,0.029850746268656716,0.029850746268656716,0.007462686567164179,0.0,1.0,0.0,0,0,0,BaseVerify
132,0.02962962962962963,0.02962962962962963,0.007407407407407408,0.0,1.0,0.0,0,0,0,BaseVerify
133,0.029411764705882353,0.029411764705882353,0.007352941176470588,0.0,1.0,0.0,0,0,0,BaseVerify
134,0.029197080291970802,0.029197080291970802,0.0072992700729927005,0.0,1.0,0.0,0,0,0,BaseVerify
135,0.028985507246376812,0.028985507246376812,0.007246376811594203,0.0,1.0,0.0,0,0,0,BaseVerify
136,0.02877697841726619,0.02877697841726619,0.007194244604316547,0.0,1.0,0.0,0,0,0,BaseVerify
137,0.02857142857142857,0.02857142857142857,0.007142857142857143,0.0,1.0,0.0,0,0,0,BaseVerify
138,0.028368794326241134,0.028368794326241134,0.0070921985815602835,0.0,1.0,0.0,0,0,0,BaseVerify
139,0.028169014084507043,0.028169014084507043,0.007042253521126761,0.0,1.0,0.0,0,0,0,BaseVerify
140,0.027972027972027972,0.027972027972027972,0.006993006993006993,0.0,1.0,0.0,0,0,0,BaseVerify
141,0.027777777777777776,0.027777777777777776,0.006944444444444444,0.0,1.0,0.0,0,0,0,BaseVerify
142,0.027586206896551724,0.027586206896551724,0.006896551724137931,0.0,1.0,0.0,0,0,0,BaseVerify
143,0.0273972602739726,0.0273972602739726,0.00684931506849315,0.0,1.0,0.0,0,0,0,BaseVerify
144,0.027210884353741496,0.027210884353741496,0.006802721088435374,0.0,1.0,0.0,0,0,0,BaseVerify
145,0.02702702702702703,0.02702702702702703,0.006756756756756757,0.0,1.0,0.0,0,0,0,BaseVerify
146,0.026845637583892617,0.026845637583892617,0.006711409395973154,0.0,1.0,0.0,0,0,0,BaseVerify
147,0.02666666666666667,0.02666666666666667,0.006666666666666667,0.0,1.0,0.0,0,0,0,BaseVerify
148,0.033112582781456956,0.026490066225165563,0.006622516556291391,0.0,1.0,0.0,1,0,0,BaseVerify
149,0.03289473684210526,0.02631578947368421,0.006578947368421052,0.0,1.0,0.0,0,0,0,BaseVerify
150,0.032679738562091505,0.026143790849673203,0.006535947712418301,0.0,1.0,0.0,0,0,0,BaseVerify
151,0.032467532467532464,0.025974025974025976,0.006493506493506494,0.0,1.0,0.0,0,0,0,BaseVerify
152,0.03225806451612903,0.025806451612903226,0.0064516129032258064,0.0,1.0,0.0,0,0,0,BaseVerify
153,0.03205128205128205,0.02564102564102564,0.00641025641025641,0.0,1.0,0.0,0,0,0,BaseVerify
154,0.03184713375796178,0.025477707006369428,0.006369426751592357,0.0,1.0,0.0,0,0,0,BaseVerify
155,0.03164556962025317,0.02531645569620253,0.006329113924050633,0.0,1.0,0.0,0,0,0,BaseVerify
156,0.031446540880503145,0.025157232704402517,0.006289308176100629,0.0,1.0,0.0,0,0,0,BaseVerify
157,0.03125,0.03125,0.00625,0.0,1.0,0.0,0,1,0,BaseVerify
158,0.031055900621118012,0.031055900621118012,0.006211180124223602,0.0,1.0,0.0,0,0,0,BaseVerify
159,0.030864197530864196,0.030864197530864196,0.006172839506172839,0.0,1.0,0.0,0,0,0,BaseVerify
160,0.03067484662576687,0.03067484662576687,0.006134969325153374,0.0,1.0,0.0,0,0,0,BaseVerify
161,0.03048780487804878,0.03048780487804878,0.006097560975609756,0.0,1.0,0.0,0,0,0,BaseVerify
162,0.030303030303030304,0.030303030303030304,0.006060606060606061,0.0,1.0,0.0,0,0,0,BaseVerify
163,0.030120481927710843,0.030120481927710843,0.006024096385542169,0.0,1.0,0.0,0,0,0,BaseVerify
164,0.029940119760479042,0.029940119760479042,0.005988023952095809,0.0,1.0,0.0,0,0,0,BaseVerify
165,0.02976190476190476,0.02976190476190476,0.005952380952380952,0.0,1.0,0.0,0,0,0,BaseVerify
166,0.029585798816568046,0.029585798816568046,0.005917159763313609,0.0,1.0,0.0,0,0,0,BaseVerify
167,0.029411764705882353,0.029411764705882353,0.0058823529411764705,0.0,1.0,0.0,0,0,0,BaseVerify
168,0.029239766081871343,0.029239766081871343,0.005847953216374269,0.0,1.0,0.0,0,0,0,BaseVerify
169,0.029069767441860465,0.029069767441860465,0.005813953488372093,0.0,1.0,0.0,0,0,0,BaseVerify
170,0.03468208092485549,0.028901734104046242,0.005780346820809248,0.0,1.0,0.0,1,0,0,BaseVerify
171,0.034482758620689655,0.028735632183908046,0.005747126436781609,0.0,1.0,0.0,0,0,0,BaseVerify
172,0.03428571428571429,0.02857142857142857,0.005714285714285714,0.0,1.0,0.0,0,0,0,BaseVerify
173,0.03409090909090909,0.028409090909090908,0.005681818181818182,0.0,1.0,0.0,0,0,0,BaseVerify
174,0.03389830508474576,0.02824858757062147,0.005649717514124294,0.0,1.0,0.0,0,0,0,BaseVerify
175,0.033707865168539325,0.028089887640449437,0.0056179775280898875,0.0,1.0,0.0,0,0,0,BaseVerify
176,0.0335195530726257,0.027932960893854747,0.00558659217877095,0.0,1.0,0.0,0,0,0,BaseVerify
177,0.03333333333333333,0.027777777777777776,0.005555555555555556,0.0,1.0,0.0,0,0,0,BaseVerify
178,0.03314917127071823,0.027624309392265192,0.0055248618784530384,0.0,1.0,0.0,0,0,0,BaseVerify
179,0.03296703296703297,0.03296703296703297,0.005494505494505495,0.0,1.0,0.0,0,1,0,BaseVerify
180,0.03278688524590164,0.03278688524590164,0.00546448087431694,0.0,1.0,0.0,0,0,0,BaseVerify
181,0.03260869565217391,0.03260869565217391,0.005434782608695652,0.0,1.0,0.0,0,0,0,BaseVerify
182,0.032432432432432434,0.032432432432432434,0.005405405405405406,0.0,1.0,0.0,0,0,0,BaseVerify
183,0.03225806451612903,0.03225806451612903,0.005376344086021506,0.0,1.0,0.0,0,0,0,BaseVerify
184,0.03208556149732621,0.03208556149732621,0.0053475935828877,0.0,1.0,0.0,0,0,0,BaseVerify
185,0.031914893617021274,0.031914893617021274,0.005319148936170213,0.0,1.0,0.0,0,0,0,BaseVerify
186,0.031746031746031744,0.031746031746031744,0.005291005291005291,0.0,1.0,0.0,0,0,0,BaseVerify
187,0.031578947368421054,0.031578947368421054,0.005263157894736842,0.0,1.0,0.0,0,0,0,BaseVerify
188,0.031413612565445025,0.031413612565445025,0.005235602094240838,0.0,1.0,0.0,0,0,0,BaseVerify
189,0.03125,0.03125,0.005208333333333333,0.0,1.0,0.0,0,0,0,BaseVerify
190,0.031088082901554404,0.031088082901554404,0.0051813471502590676,0.0,1.0,0.0,0,0,0,BaseVerify
191,0.030927835051546393,0.030927835051546393,0.005154639175257732,0.0,1.0,0.0,0,0,0,BaseVerify
192,0.03076923076923077,0.03076923076923077,0.005128205128205128,0.0,1.0,0.0,0,0,0,BaseVerify
193,0.030612244897959183,0.030612244897959183,0.00510204081632653,0.0,1.0,0.0,0,0,0,BaseVerify
194,0.030456852791878174,0.030456852791878174,0.005076142131979695,0.0,1.0,0.0,0,0,0,BaseVerify
195,0.030303030303030304,0.030303030303030304,0.005050505050505051,0.0,1.0,0.0,0,0,0,BaseVerify
196,0.03015075376884422,0.03015075376884422,0.005025125628140704,0.0,1.0,0.0,0,0,0,BaseVerify
197,0.03,0.03,0.005,0.0,1.0,0.0,0,0,0,BaseVerify
198,0.029850746268656716,0.029850746268656716,0.004975124378109453,0.0,1.0,0.0,0,0,0,BaseVerify
199,0.0297029702970297,0.0297029702970297,0.0049504950495049506,0.0,1.0,0.0,0,0,0,BaseVerify
200,0.029556650246305417,0.029556650246305417,0.0049261083743842365,0.0,1.0,0.0,0,0,0,BaseVerify
201,0.029411764705882353,0.029411764705882353,0.004901960784313725,0.0,1.0,0.0,0,0,0,BaseVerify
202,0.02926829268292683,0.02926829268292683,0.004878048780487805,0.0,1.0,0.0,0,0,0,BaseVerify
203,0.02912621359223301,0.02912621359223301,0.0048543689320388345,0.0,1.0,0.0,0,0,0,BaseVerify
204,0.028985507246376812,0.028985507246376812,0.004830917874396135,0.0,1.0,0.0,0,0,0,BaseVerify
205,0.028846153846153848,0.028846153846153848,0.004807692307692308,0.0,1.0,0.0,0,0,0,BaseVerify
206,0.028708133971291867,0.028708133971291867,0.004784688995215311,0.0,1.0,0.0,0,0,0,BaseVerify
207,0.02857142857142857,0.02857142857142857,0.004761904761904762,0.0,1.0,0.0,0,0,0,BaseVerify
208,0.02843601895734597,0.02843601895734597,0.004739336492890996,0.0,1.0,0.0,0,0,0,BaseVerify
209,0.02830188679245283,0.02830188679245283,0.0047169811320754715,0.0,1.0,0.0,0,0,0,BaseVerify
210,0.028169014084507043,0.028169014084507043,0.004694835680751174,0.0,1.0,0.0,0,0,0,BaseVerify
211,0.028037383177570093,0.03271028037383177,0.004672897196261682,0.0,1.0,0.0,0,1,0,BaseVerify
212,0.027906976744186046,0.03255813953488372,0.004651162790697674,0.0,1.0,0.0,0,0,0,BaseVerify
213,0.027777777777777776,0.032407407407407406,0.004629629629629629,0.0,1.0,0.0,0,0,0,BaseVerify
214,0.027649769585253458,0.03225806451612903,0.004608294930875576,0.0,1.0,0.0,0,0,0,BaseVerify
215,0.027522935779816515,0.03211009174311927,0.0045871559633027525,0.0,1.0,0.0,0,0,0,BaseVerify
216,0.0273972602739726,0.0319634703196347,0.0045662100456621,0.0,1.0,0.0,0,0,0,BaseVerify
217,0.02727272727272727,0.031818181818181815,0.004545454545454545,0.0,1.0,0.0,0,0,0,BaseVerify
218,0.027149321266968326,0.03167420814479638,0.004524886877828055,0.0,1.0,0.0,0,0,0,BaseVerify
219,0.02702702702702703,0.03153153153153153,0.0045045045045045045,0.0,1.0,0.0,0,0,0,BaseVerify
220,0.026905829596412557,0.03139013452914798,0.004484304932735426,0.0,1.0,0.0,0,0,0,BaseVerify
221,0.026785714285714284,0.03125,0.004464285714285714,0.0,1.0,0.0,0,0,0,BaseVerify
222,0.02666666666666667,0.03111111111111111,0.0044444444444444444,0.0,1.0,0.0,0,0,0,BaseVerify
223,0.02654867256637168,0.030973451327433628,0.004424778761061947,0.0,1.0,0.0,0,0,0,BaseVerify
224,0.030837004405286344,0.030837004405286344,0.004405286343612335,0.0,1.0,0.0,1,0,0,BaseVerify
225,0.03070175438596491,0.03070175438596491,0.0043859649122807015,0.0,1.0,0.0,0,0,0,BaseVerify
226,0.03056768558951965,0.034934497816593885,0.004366812227074236,0.0,1.0,0.0,0,1,0,BaseVerify
227,0.030434782608695653,0.034782608695652174,0.004347826086956522,0.0,1.0,0.0,0,0,0,BaseVerify
228,0.030303030303030304,0.03463203463203463,0.004329004329004329,0.0,1.0,0.0,0,0,0,BaseVerify
229,0.03017241379310345,0.034482758620689655,0.004310344827586207,0.0,1.0,0.0,0,0,0,BaseVerify
230,0.030042918454935622,0.034334763948497854,0.004291845493562232,0.0,1.0,0.0,0,0,0,BaseVerify
231,0.029914529914529916,0.03418803418803419,0.004273504273504274,0.0,1.0,0.0,0,0,0,BaseVerify
232,0.029787234042553193,0.03404255319148936,0.00425531914893617,0.0,1.0,0.0,0,0,0,BaseVerify
233,0.029661016949152543,0.03389830508474576,0.00423728813559322,0.0,1.0,0.0,0,0,0,BaseVerify
234,0.029535864978902954,0.03375527426160337,0.004219409282700422,0.0,1.0,0.0,0,0,0,BaseVerify
235,0.029411764705882353,0.03361344537815126,0.004201680672268907,0.0,1.0,0.0,0,0,0,BaseVerify
236,0.029288702928870293,0.03347280334728033,0.0041841004184100415,0.0,1.0,0.0,0,0,0,BaseVerify
237,0.029166666666666667,0.03333333333333333,0.004166666666666667,0.0,1.0,0.0,0,0,0,BaseVerify
238,0.029045643153526972,0.03319502074688797,0.004149377593360996,0.0,1.0,0.0,0,0,0,BaseVerify
239,0.028925619834710745,0.03305785123966942,0.004132231404958678,0.0,1.0,0.0,0,0,0,BaseVerify
240,0.02880658436213992,0.03292181069958848,0.00411522633744856,0.0,1.0,0.0,0,0,0,BaseVerify
241,0.028688524590163935,0.03278688524590164,0.004098360655737705,0.0,1.0,0.0,0,0,0,BaseVerify
242,0.02857142857142857,0.0326530612244898,0.004081632653061225,0.0,1.0,0.0,0,0,0,BaseVerify
243,0.032520325203252036,0.032520325203252036,0.0040650406504065045,0.0,1.0,0.0,1,0,0,BaseVerify
244,0.032388663967611336,0.032388663967611336,0.004048582995951417,0.0,1.0,0.0,0,0,0,BaseVerify
245,0.03225806451612903,0.03225806451612903,0.004032258064516129,0.0,1.0,0.0,0,0,0,BaseVerify
246,0.0321285140562249,0.0321285140562249,0.004016064257028112,0.0,1.0,0.0,0,0,0,BaseVerify
247,0.032,0.032,0.004,0.0,1.0,0.0,0,0,0,BaseVerify
248,0.03187250996015936,0.03187250996015936,0.00398406374501992,0.0,1.0,0.0,0,0,0,BaseVerify
249,0.031746031746031744,0.031746031746031744,0.003968253968253968,0.0,1.0,0.0,0,0,0,BaseVerify
250,0.03162055335968379,0.03162055335968379,0.003952569169960474,0.0,1.0,0.0,0,0,0,BaseVerify
251,0.031496062992125984,0.031496062992125984,0.003937007874015748,0.0,1.0,0.0,0,0,0,BaseVerify
252,0.03137254901960784,0.03137254901960784,0.00392156862745098,0.0,1.0,0.0,0,0,0,BaseVerify
253,0.03125,0.03125,0.00390625,0.0,1.0,0.0,0,0,0,BaseVerify
254,0.0311284046692607,0.0311284046692607,0.0038910505836575876,0.0,1.0,0.0,0,0,0,BaseVerify
255,0.031007751937984496,0.031007751937984496,0.003875968992248062,0.0,1.0,0.0,0,0,0,BaseVerify
256,0.03088803088803089,0.03088803088803089,0.003861003861003861,0.0,1.0,0.0,0,0,0,BaseVerify
257,0.03076923076923077,0.03076923076923077,0.0038461538461538464,0.0,1.0,0.0,0,0,0,BaseVerify
258,0.03065134099616858,0.03065134099616858,0.0038314176245210726,0.0,1.0,0.0,0,0,0,BaseVerify
259,0.030534351145038167,0.030534351145038167,0.003816793893129771,0.0,1.0,0.0,0,0,0,BaseVerify
